id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,Fiction
PG32457,Pioneer,"Hardy, William",,,['en'],6.0,"{'Space flight -- Fiction', 'Short stories', 'Dogs -- Fiction', 'Science fiction'}",Text,1
PG32461,The Scarlet Banner,"Dahn, Felix",1834.0,1912.0,['en'],21.0,"{'Vandals -- Fiction', 'Africa, North -- History -- 647-1517 -- Fiction'}",Text,1
PG32462,Warrior of the Dawn,"Browne, Howard",1907.0,1999.0,['en'],17.0,{'Prehistoric peoples -- Fiction'},Text,1
PG32465,The Whelps of the Wolf,"Marsh, George P. (George Perkins)",1801.0,1882.0,['en'],12.0,"{'Canada -- Fiction', 'Sled dogs -- Fiction', 'Trappers -- Fiction', 'Adventure stories'}",Text,1
PG32468,The Last of Mrs. DeBrugh,"Sivia, H.",,,['en'],11.0,"{'Household employees -- Fiction', 'Short stories', 'Ghost stories'}",Text,1
PG32469,Here Lies,"Wandrei, Howard",1909.0,1956.0,['en'],12.0,"{'Short stories', 'Fiction'}",Text,1
PG32470,Isle of the Undead,"Eshbach, Lloyd Arthur",1910.0,2003.0,['en'],27.0,"{'Horror tales', 'Islands -- Fiction'}",Text,1
PG32480,La Alaska stafeto kaj Kaptitoj de la glacirokoj,"Omelka, František",1904.0,1960.0,['eo'],3.0,"{'Seppala, Leonhard, 1877-1967-- Fiction', 'Dogsledding -- Alaska -- Fiction'}",Text,1
PG32484,Moon Glow,"Vandenburg, G. L.",,,['en'],10.0,"{'Space flight to the moon -- Fiction', 'Short stories', 'Science fiction'}",Text,1
PG32485,The Giants From Outer Space,"Krepps, Robert W.",1919.0,1980.0,['en'],20.0,"{'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32487,A Gift For Terra,"Holden, Fox B.",,,['en'],13.0,"{'Science fiction', 'Mars (Planet) -- Fiction', 'Short stories', 'Human-alien encounters -- Fiction', 'Martians -- Fiction'}",Text,1
PG32488,Just So Stories,"Kipling, Rudyard",1865.0,1936.0,['en'],359.0,"{'Animals -- Fiction', 'Short stories', ""Children's stories, English""}",Text,1
PG32494,Doktor Nikola,"Boothby, Guy",1867.0,1905.0,['da'],22.0,"{'Occultism -- Fiction', 'Paranormal fiction', 'Australian fiction -- Translations into Danish'}",Text,1
PG32498,The Brain,"Blade, Alexander",,,['en'],94.0,"{'Artificial intelligence -- Fiction', 'Science fiction'}",Text,1
PG32501,The Golden Age,"Grahame, Kenneth",1859.0,1932.0,['en'],34.0,"{'Bildungsromans', 'Country life -- Fiction', 'England -- Fiction', 'Pastoral fiction', 'Brothers and sisters -- Fiction'}",Text,1
PG32514,Pledged to the Dead,"Quinn, Seabury",1889.0,1969.0,['en'],41.0,"{'New Orleans (La.) -- Fiction', 'Man-woman relationships -- Fiction', 'Paranormal fiction', 'Ghost stories'}",Text,1
PG32516,A Marriage at Sea,"Russell, William Clark",1844.0,1911.0,['en'],11.0,"{'Fiction', 'Sea stories'}",Text,1
PG32517,Black Forest Village Stories,"Auerbach, Berthold",1812.0,1882.0,['en'],52.0,"{'Country life -- Fiction', 'Villages -- Fiction', 'Auerbach, Berthold, 1812-1882 -- Translations into English', 'Black Forest (Germany) -- Fiction'}",Text,1
PG32522,Mr. Spaceship,"Dick, Philip K.",1928.0,1982.0,['en'],364.0,"{'War stories', 'Space ships -- Fiction', 'Science fiction'}",Text,1
PG32526,Asja,"Turgenev, Ivan Sergeevich",1818.0,1883.0,['fi'],7.0,"{'Russian fiction -- Translations into Finnish', 'Russia -- Social life and customs -- Fiction', 'Turgenev, Ivan Sergeevich, 1818-1883 -- Translations into Finnish'}",Text,1
PG32527,The adventures of Alphonso and Marina: An Interesting Spanish Tale,Florian,1755.0,1794.0,['en'],5.0,"{'Spain -- Fiction', 'Short stories', 'Love stories', 'Adventure stories'}",Text,1
PG32536,Baskervillen koira,"Doyle, Arthur Conan",1859.0,1930.0,['fi'],21.0,"{'Blessing and cursing -- Fiction', 'Detective and mystery stories', 'Dartmoor (England) -- Fiction', 'Dogs -- Fiction', 'Holmes, Sherlock (Fictitious character) -- Fiction', 'Private investigators -- England -- Fiction'}",Text,1
PG32538,The Tower of Dago,"Jókai, Mór",1825.0,1904.0,['en'],27.0,"{'Revenge -- Fiction', 'Betrayal -- Fiction', 'Brothers -- Fiction'}",Text,1
PG32544,The Golden Amazons of Venus,"Reynolds, John Murray",1901.0,1993.0,['en'],39.0,"{'Venus (Planet) -- Fiction', 'Science fiction'}",Text,1
PG32550,Rich Living,"Cathal, Michael",,,['en'],20.0,"{'Rejuvenation -- Fiction', 'Science fiction'}",Text,1
PG32551,Big Stupe,"De Vet, Charles V. (Charles Vincent)",1911.0,1997.0,['en'],21.0,"{'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32559,Adventures of Hans Sterk: The South African Hunter and Pioneer,"Drayson, Alfred W. (Alfred Wilks)",1827.0,1901.0,['en'],18.0,"{'Zulu (African people) -- Fiction', 'South Africa -- Fiction', 'South African War, 1899-1902 -- Fiction'}",Text,1
PG32560,"Gerald Fitzgerald, the Chevalier: A Novel","Lever, Charles James",1806.0,1872.0,['en'],20.0,"{'Fiction', 'Adventure stories'}",Text,1
PG32561,The Bramleighs of Bishop's Folly,"Lever, Charles James",1806.0,1872.0,['en'],13.0,"{'British -- Italy -- Fiction', 'Ireland -- Fiction', 'British -- Ireland -- Fiction'}",Text,1
PG32562,"""And That's How It Was, Officer""","Sholto, Ralph",,,['en'],27.0,"{'Scientists -- Fiction', 'Inventors -- Fiction', 'Science fiction', 'Gangsters -- Fiction', 'Epistolary fiction'}",Text,1
PG32564,Twelve Times Zero,"Browne, Howard",1907.0,1999.0,['en'],20.0,"{'Detective and mystery stories', 'Science fiction', 'Murder -- Fiction'}",Text,1
PG32565,Aletta: A Tale of the Boer Invasion,"Mitford, Bertram",1855.0,1914.0,['en'],13.0,"{'Afrikaners -- Fiction', 'South African War, 1899-1902 -- Fiction'}",Text,1
PG32566,The Triumph of Hilary Blachland,"Mitford, Bertram",1855.0,1914.0,['en'],41.0,"{'Adventure stories', 'Africa, Southern -- Fiction'}",Text,1
PG32567,Forging the Blades: A Tale of the Zulu Rebellion,"Mitford, Bertram",1855.0,1914.0,['en'],15.0,"{'Zulu Rebellion, 1906 -- Fiction', 'South Africa -- Fiction', 'Adventure stories', 'Historical fiction'}",Text,1
PG32568,A Frontier Mystery,"Mitford, Bertram",1855.0,1914.0,['en'],11.0,"{'Africa, Southern -- Fiction'}",Text,1
PG32569,The Luck of Gerard Ridgeley,"Mitford, Bertram",1855.0,1914.0,['en'],43.0,"{'Zulu (African people) -- Fiction', 'South Africa -- Fiction'}",Text,1
PG32574,The Telenizer,"Thompson, Don",1935.0,1994.0,['en'],23.0,"{'Parapsychology -- Fiction', 'Science fiction'}",Text,1
PG32576,A Novelist on Novels,"George, Walter Lionel",1882.0,1926.0,['en'],6.0,"{'English fiction -- 20th century -- History and criticism', 'Fiction'}",Text,1
PG32580,The Golgotha Dancers,"Wellman, Manly Wade",1903.0,1986.0,['en'],65.0,"{'Horror tales', 'Short stories', 'Fantasy fiction', 'Art -- Fiction'}",Text,1
PG32581,Little Aliens,"Kelly, Myra",1876.0,1910.0,['en'],13.0,"{'Immigrant children -- Fiction', 'Lower East Side (New York, N.Y.) -- Fiction', 'Teachers -- Fiction'}",Text,1
PG32584,The Secret of Kralitz,"Kuttner, Henry",1915.0,1958.0,['en'],72.0,"{'Horror tales', 'Short stories', 'Blessing and cursing -- Fiction'}",Text,1
PG32587,The Ambassador,"Merwin, Sam",1910.0,1996.0,['en'],48.0,"{'Ambassadors -- Fiction', 'Computers -- Fiction', 'Science fiction'}",Text,1
PG32590,The Old Martians,"Phillips, Rog",1909.0,1965.0,['en'],12.0,"{'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction'}",Text,1
PG32591,Henry Horn's X-Ray Eye Glasses,"Swain, Dwight V.",1915.0,1992.0,['en'],18.0,"{'Inventions -- Fiction', 'Science fiction', 'Short stories', 'Spy stories', 'World War, 1939-1945 -- Fiction'}",Text,1
PG32592,Let There Be Light,"Fyfe, H. B. (Horace Bowne)",1918.0,1997.0,['en'],21.0,"{'Short stories', 'Post-apocalyptic fiction', 'Regression (Civilization) -- Fiction', 'Science fiction'}",Text,1
PG32594,Stalemate,"Wells, Basil",1912.0,2003.0,['en'],17.0,"{'Short stories', 'War stories', 'Dueling -- Fiction', 'Science fiction'}",Text,1
PG32596,The Revolt of the Angels,"France, Anatole",1844.0,1924.0,['en'],137.0,"{'French wit and humor -- Translations into English', 'French fiction -- Translations into English', 'Angels -- Fiction'}",Text,1
PG32610,The Long Arm,"Nabl, Franz",1883.0,1974.0,['en'],16.0,"{'Horror tales', 'Germany -- Fiction', 'Short stories', 'Paranormal fiction'}",Text,1
PG32613,Tabby,"Marks, Winston K.",1915.0,1979.0,['en'],33.0,"{'Scientists -- Fiction', 'Science fiction', 'Short stories', 'Islands of the Pacific -- Fiction', 'Epistolary fiction', 'Insects -- Fiction'}",Text,1
PG32615,The Hell Ship,"Palmer, Ray",1910.0,1977.0,['en'],18.0,"{'Slavery -- Fiction', 'Mutiny -- Fiction', 'Science fiction', 'Space ships -- Fiction'}",Text,1
PG32618,Monsoons of Death,"Vance, Gerald",,,['en'],9.0,"{'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction'}",Text,1
PG32630,Tiger Cat,"Keller, David H. (David Henry)",1880.0,1966.0,['en'],23.0,"{'Horror tales', 'Short stories', 'Italy -- Fiction'}",Text,1
PG32631,Restricted Tool,"Morehart, Malcolm B.",,,['en'],13.0,"{'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32632,The Spy: Condensed for use in schools,"Cooper, James Fenimore",1789.0,1851.0,['en'],23.0,"{'United States -- History -- Revolution, 1775-1783 -- Fiction', 'Domestic fiction', 'New York (State) -- History -- Revolution, 1775-1783 -- Fiction', 'War stories', 'Spy stories', 'Historical fiction'}",Text,1
PG32633,Time Enough at Last,"Venable, Lyn",,,['en'],131.0,"{'Short stories', 'Nuclear warfare -- Fiction', 'Books and reading -- Fiction', 'Science fiction'}",Text,1
PG32636,The Salesman,"Boyd, Waldo T.",1918.0,2012.0,['en'],23.0,"{'Sales personnel -- Fiction', 'Short stories', 'Robots -- Fiction', 'Science fiction'}",Text,1
PG32637,"The Envoy, Her","Fyfe, H. B. (Horace Bowne)",1918.0,1997.0,['en'],24.0,"{'Emperors -- Fiction', 'Short stories', 'Political fiction', 'Science fiction'}",Text,1
PG32639,The Medici Boots,"Swet, Pearl Norton",,,['en'],16.0,"{'Horror tales', 'Short stories', 'Inheritance and succession -- Fiction'}",Text,1
PG32641,Earthsmith,"Marlowe, Stephen",1928.0,2008.0,['en'],17.0,"{'Schools -- Fiction', 'Science fiction'}",Text,1
PG32646,Contos Phantasticos: segunda edição correcta e ampliada,"Braga, Teófilo",1843.0,1924.0,['pt'],20.0,"{'Short stories, Portuguese', 'Fiction'}",Text,1
PG32651,Adolescents Only,"Cox, Irving E.",,,['en'],58.0,"{'Science fiction', 'High school students -- Fiction', 'Teenagers -- Fiction', 'Teachers -- Fiction', 'California -- Fiction'}",Text,1
PG32652,The Chameleon Man,"McGivern, William P.",1921.0,1982.0,['en'],18.0,"{'Short stories', 'World War, 1939-1945 -- United States -- Fiction', 'Science fiction'}",Text,1
PG32654,Project Hush,"Tenn, William",1920.0,2010.0,['en'],51.0,"{'Space flight to the moon -- Fiction', 'Short stories', 'Science fiction', 'Moon -- Fiction'}",Text,1
PG32657,Spillthrough,"Galouye, Daniel F.",1920.0,1976.0,['en'],29.0,"{'Space flight -- Fiction', 'Science fiction', 'Space ships -- Fiction'}",Text,1
PG32664,Black Amazon of Mars,"Brackett, Leigh Douglass",1915.0,1978.0,['en'],131.0,"{'Mars (Planet) -- Fiction', 'Science fiction'}",Text,1
PG32665,The Anglers of Arz,"Aycock, Roger D.",1914.0,2004.0,['en'],43.0,"{'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32667,The Holes and John Smith,"Ludwig, Edward W.",1920.0,1990.0,['en'],20.0,"{'Musicians -- Fiction', 'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction'}",Text,1
PG32670,The Time Mirror,"South, Clark",1915.0,1992.0,['en'],9.0,"{'Time travel -- Fiction', 'Science fiction'}",Text,1
PG32672,Direct Wire,"Garson, Clee",,,['en'],12.0,"{'Short stories', 'Telephone -- Fiction', 'World War, 1939-1945 -- United States -- Fiction', 'Science fiction'}",Text,1
PG32676,The Test Colony,"Marks, Winston K.",1915.0,1979.0,['en'],25.0,"{'Human-alien encounters -- Fiction', 'Space colonies -- Fiction', 'Extraterrestrial beings -- Fiction', 'Science fiction'}",Text,1
PG32683,The Next Time We Die,"Williams, Robert Moore",1907.0,1977.0,['en'],24.0,"{'Short stories', 'Extraterrestrial beings -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32684,The Invader,"Coppel, Alfred",1921.0,2004.0,['en'],41.0,"{'Short stories', 'Extraterrestrial beings -- Fiction', 'Science fiction'}",Text,1
PG32685,Cold Ghost,"Geier, Chester S.",1921.0,1990.0,['en'],15.0,"{'Ghost stories', 'Dogsledding -- Alaska -- Fiction', 'Short stories', 'Trappers -- Fiction', 'Alaska -- Fiction'}",Text,1
PG32686,Day of the Druid,"Enferd, Knut",,,['en'],15.0,"{'Vikings -- Fiction', 'Short stories', 'Fantasy fiction', 'Adventure stories'}",Text,1
PG32687,The Colonists,"Jones, Raymond F.",1915.0,1994.0,['en'],22.0,"{'Space colonies -- Fiction', 'Science fiction'}",Text,1
PG32688,The Ordeal of Colonel Johns,"Smith, George H. (George Henry)",1922.0,1996.0,['en'],24.0,"{'Short stories', 'Time travel -- Fiction', 'Science fiction'}",Text,1
PG32691,El Tresor del Vell Cavaller,Erckmann-Chatrian,,,['ca'],8.0,"{'Werewolves -- Fiction', 'Treasure troves -- Fiction'}",Text,1
PG32692,A Day's Ride: A Life's Romance,"Lever, Charles James",1806.0,1872.0,['en'],59.0,{'Fiction'},Text,1
PG32693,That Boy Of Norcott's,"Lever, Charles James",1806.0,1872.0,['en'],14.0,{'Fiction'},Text,1
PG32696,Planet of the Gods,"Williams, Robert Moore",1907.0,1977.0,['en'],46.0,"{'Human-alien encounters -- Fiction', 'Extraterrestrial beings -- Fiction', 'Science fiction'}",Text,1
PG32697,The Sword,"Quattrocchi, Frank",,,['en'],37.0,"{'Short stories', 'Human-alien encounters -- Fiction', 'Extraterrestrial beings -- Fiction', 'Science fiction'}",Text,1
PG32704,Stepsons of Light,"Rhodes, Eugene Manlove",1869.0,1934.0,['en'],15.0,"{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Western stories'}",Text,1
PG32705,Deadly City,"Fairman, Paul W.",1916.0,1977.0,['en'],43.0,"{'Chicago (Ill.) -- Fiction', 'Science fiction'}",Text,1
PG32706,Triplanetary,"Smith, E. E. (Edward Elmer)",1890.0,1965.0,['en'],423.0,"{'Space warfare -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32707,Anne: A Novel,"Woolson, Constance Fenimore",1840.0,1894.0,['en'],23.0,"{'Mackinac Island (Mich. : Island) -- Social life and customs -- Fiction', 'Detective and mystery stories'}",Text,1
PG32708,The Golden Age in Transylvania,"Jókai, Mór",1825.0,1904.0,['en'],6.0,{'Transylvania (Romania) -- Fiction'},Text,1
PG32710,Doom of the House of Duryea,"Peirce, Earl",,,['en'],37.0,"{'Horror tales', 'Short stories', 'Vampires -- Fiction'}",Text,1
PG32711,Disaster Revisited,"Granger, Darius John",,,['en'],12.0,"{'Short stories', 'Time travel -- Fiction', 'Science fiction'}",Text,1
PG32718,The Trap,"Curtis, Betsy",1917.0,2002.0,['en'],9.0,"{'Short stories', 'Rejuvenation -- Fiction', 'Science fiction'}",Text,1
PG32724,Feet of Clay,"Hoskins, Robert",1933.0,1993.0,['en'],13.0,"{'Short stories', 'Extraterrestrial beings -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32726,Death of a B.E.M.,"Livingston, Berkeley",1909.0,1975.0,['en'],11.0,"{'Science fiction', 'Artists -- Fiction', 'Short stories', 'Authors -- Fiction', 'Imagination -- Fiction', 'Monsters -- Fiction'}",Text,1
PG32730,The Heart of a Woman,"Orczy, Emmuska Orczy, Baroness",1865.0,1947.0,['en'],30.0,"{'Murder -- Fiction', 'Mystery and detective stories'}",Text,1
PG32732,Jacob's Ladder,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,1946.0,['en'],40.0,"{'Detective and mystery stories', 'Fiction'}",Text,1
PG32734,Fly By Night,"Savage, Arthur Dekker",,,['en'],23.0,"{'Space flight -- Fiction', 'Short stories', 'Science fiction'}",Text,1
PG32735,Forsyte's Retreat,"Marks, Winston K.",1915.0,1979.0,['en'],27.0,"{'Hotels -- Fiction', 'Short stories', 'Science fiction'}",Text,1
PG32737,Uniform of a Man,"Dryfoos, Dave",1915.0,2003.0,['en'],19.0,"{'Prisoners -- Fiction', 'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32739,Probability,"Trimble, Louis",1917.0,1988.0,['en'],27.0,"{'Short stories', 'Time travel -- Fiction', 'Science fiction'}",Text,1
PG32743,"The Silver Cross; Or, The Carpenter of Nazareth","Sue, Eugène",1804.0,1857.0,['en'],12.0,"{'Jesus Christ -- Fiction', 'Christian fiction'}",Text,1
PG32748,Mate in Two Moves,"Marks, Winston K.",1915.0,1979.0,['en'],21.0,"{'Diseases -- Fiction', 'Physicians -- Fiction', 'Science fiction'}",Text,1
PG32750,The Sphere of Sleep,"Geier, Chester S.",1921.0,1990.0,['en'],11.0,"{'Short stories', 'Titan (Satellite) -- Fiction', 'Science fiction'}",Text,1
PG32754,One-Way Ticket to Nowhere,"Yerxa, Leroy",1915.0,1946.0,['en'],13.0,"{'Monorail railroads -- Fiction', 'Science fiction'}",Text,1
PG32757,"Tried for Her Life: A Sequel to ""Cruel As the Grave""","Southworth, Emma Dorothy Eliza Nevitte",1819.0,1899.0,['en'],19.0,{'Fiction'},Text,1
PG32759,Red Nails,"Howard, Robert E. (Robert Ervin)",1906.0,1936.0,['en'],194.0,"{'Conan (Fictitious character) -- Fiction', 'Fantasy fiction, American'}",Text,1
PG32760,The First Day of Spring,"Wolf, Mari",1927.0,,['en'],9.0,"{'Short stories', 'Man-woman relationships -- Fiction', 'Space colonies -- Fiction', 'Science fiction'}",Text,1
PG32763,Die Nacht der Erfüllung: Erzählungen,"Tagore, Rabindranath",1861.0,1941.0,['de'],27.0,"{'Fiction', 'Tagore, Rabindranath, 1861-1941 -- Translations into German', 'Short stories, Bengali -- Translations into German'}",Text,1
PG32765,All That Goes Up,"Brooks, Kirby",,,['en'],13.0,"{'Inventors -- Fiction', 'Short stories', 'Science fiction'}",Text,1
PG32770,The Intriguers,"Le Queux, William",1864.0,1927.0,['en'],14.0,"{'London (England) -- Fiction', 'Musicians -- Fiction'}",Text,1
PG32772,Rewards and Fairies,"Kipling, Rudyard",1865.0,1936.0,['en'],45.0,"{'English poetry', 'Short stories, English', 'Puck (Legendary character) -- Fiction'}",Text,1
PG32777,The Great Keinplatz Experiment and Other Tales of Twilight and the Unseen,"Doyle, Arthur Conan",1859.0,1930.0,['en'],44.0,"{'Short stories, English', 'Fiction'}",Text,1
PG32780,Asteroid of Fear,"Gallun, Raymond Z.",1911.0,1994.0,['en'],36.0,"{'Space colonies -- Fiction', 'Science fiction'}",Text,1
PG32784,The Dark Goddess,"Shaver, Richard S.",1907.0,1975.0,['en'],21.0,"{'Short stories', 'Love stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32793,Historia de um beijo,"Pérez Escrich, Enrique",1829.0,1897.0,['pt'],13.0,{'Fiction'},Text,1
PG32795,Three Thousand Dollars,"Green, Anna Katharine",1846.0,1935.0,['en'],23.0,"{'Robbery -- Fiction', 'New York (N.Y.) -- Fiction', 'Criminals -- Fiction'}",Text,1
PG32801,The Plotters,"Blade, Alexander",,,['en'],19.0,"{'Short stories', 'Love stories', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32802,Tillie,"Phillips, Rog",1909.0,1965.0,['en'],11.0,"{'Short stories', 'Space flight -- Fiction', 'Space ships -- Fiction', 'Science fiction'}",Text,1
PG32805,The Impossible Voyage Home,"Wallace, F. L. (Floyd L.)",1915.0,2004.0,['en'],20.0,"{'Interplanetary voyages -- Fiction', 'Science fiction'}",Text,1
PG32816,Szirmay Ilona: Történeti regény,"Gaal, József",1811.0,1866.0,['hu'],5.0,{'Fiction'},Text,1
PG32820,World Beyond Pluto,"Marlowe, Stephen",1928.0,2008.0,['en'],36.0,"{'Short stories', 'Mayhem, Johnny (Fictitious character) -- Fiction', 'Science fiction'}",Text,1
PG32822,Daughter of the Night,"Shaver, Richard S.",1907.0,1975.0,['en'],25.0,"{'Fantasy fiction', 'Magic -- Fiction'}",Text,1
PG32826,Fairfax and His Pride: A Novel,"Van Vorst, Marie",1867.0,1936.0,['en'],72.0,{'Fiction'},Text,1
PG32827,Think Yourself to Death,"Marlowe, Stephen",1928.0,2008.0,['en'],37.0,"{'Short stories', 'Mayhem, Johnny (Fictitious character) -- Fiction', 'Science fiction'}",Text,1
PG32828,Backlash,"Marks, Winston K.",1915.0,1979.0,['en'],33.0,"{'Robots -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32831,The Lost Door,"Quick, Dorothy",1896.0,1962.0,['en'],16.0,"{'Inheritance and succession -- Fiction', 'Ghost stories', 'Americans -- France -- Fiction', 'Blessing and cursing -- Fiction'}",Text,1
PG32832,Piper in the Woods,"Dick, Philip K.",1928.0,1982.0,['en'],254.0,"{'Short stories', 'Psychological fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",Text,1
PG32833,A Woman's Place,"Clifton, Mark",1906.0,1963.0,['en'],42.0,"{'Robinsonades', 'Man-woman relationships -- Fiction', 'Science fiction'}",Text,1
